,0
130,58.06637445333471
131,87.20481891247177
132,58.10766037600886
133,116.02021111461158
134,58.17039377923054
135,144.90193180831727
136,58.26425268362198
137,173.86396051921972
138,58.401675133671475
139,202.91975840207462
140,58.5937961427487
141,232.08287932479396
142,58.8453753484139
143,261.3669769398299
144,59.14504485315072
145,290.78627033551885
146,59.48039894843185
147,320.3582903869159
148,59.844091781789274
149,350.09726241698
150,60.23192821445608
151,380.01235230242196
152,60.63020073006865
153,410.1075634250485
154,61.028414371770104
155,440.3882642048296
156,61.41188685565865
157,470.8638383406194
158,61.80215658429881
159,501.52669426411654
160,62.29239181250251
161,532.3414430169898
162,62.778001164436205
163,563.371442368347
164,63.15881274457375
165,594.6138166083017
166,63.389671996405205
167,626.1240984625011
168,63.60153324280322
169,657.88780377206
170,65.33109187526746
171,689.2909397096433
172,66.67610243845918
173,721.0876916196046
174,67.7652899370879
175,752.4461889496041
176,69.51918401858278
177,784.3660541572194
178,68.68646949644965
179,816.0623818141573
180,68.29848239616562
181,847.1379505212269
182,68.64409606846107
183,878.0168121133805
184,68.68602081799038
185,900.0000000000783
186,86.52034958299953
187,1.0000000000060125
188,86.52630364464673
189,29.66604377669107
190,86.54504836098508
191,58.35090560459017
192,86.57914897850083
193,87.07275543815051
194,86.63300819315057
195,115.84841042597932
196,86.71458622738224
197,144.6927222650683
198,86.83954252872749
199,173.61860725303043
200,87.03168335443394
201,202.638383427269
202,87.31416980763889
203,231.76531019458665
204,87.70539828814661
205,261.01230402852343
206,88.17052086146228
207,290.3907580642798
208,88.68331994918417
209,319.9281512310192
210,89.23504928729173
211,349.64209854470874
212,89.83401280292772
213,379.54129923342686
214,90.44487285842474
215,409.61974348079644
216,91.05906997837145
217,439.8785085099822
218,91.60771349824212
219,470.35091364001954
220,92.08915514158096
221,501.02763127092726
222,92.96012281989294
223,531.6937649764908
224,93.84903984084471
225,562.596337165632
226,94.60839288036307
227,593.5142811037749
228,95.31249439350728
229,624.6102273190874
230,96.35443896671401
231,656.3282961508964
232,98.14489319253836
233,687.8809663556017
234,99.8693096947381
235,719.753613375053
236,101.37350356790148
237,751.3908937449863
238,102.76609897287206
239,782.7367213615887
240,101.52233692802598
241,814.4048536270973
242,101.1130047198827
243,845.4861780460059
244,101.668071790406
245,876.5253233458046
246,102.40848618546497
247,900.0000000003095
248,115.0065942911042
249,1.000000000005636
250,115.01303892821471
251,29.600885238658037
252,115.03358209645697
253,58.22236500808911
254,115.07121057944516
255,86.8842880564294
256,115.1292983901801
257,115.60463680587804
258,115.21330526700017
259,144.39799964416315
260,115.3444028816755
261,173.27482791877964
262,115.56698231403082
263,202.24468255707382
264,115.92054927769573
265,231.32187483836492
266,116.48795809958932
267,260.51982147517884
268,117.14601761146136
269,289.82863000784164
270,117.8454303943629
271,319.31293048040425
272,118.57649123593319
273,348.99273368271093
274,119.42362625659412
275,378.8823452612718
276,120.25604674434884
277,408.94289338098486
278,121.1584453803415
279,439.1447940396774
280,121.87398782317543
281,469.62380828067154
282,121.96781381570881
283,500.5396633997223
284,123.60903754337261
285,530.7982286310686
286,125.05590035271162
287,561.8051177685995
288,126.11589315437752
289,592.2281459307271
290,127.61650694271944
291,623.0712341487193
292,129.0481344675968
293,654.7383837094022
294,130.34783672138965
295,686.5259818863094
296,131.57003882129138
297,718.1053306198164
298,132.8943959912619
299,749.8159676634325
300,134.35923235790577
301,781.1090992776849
302,133.56313280783945
303,812.7305824622895
304,133.30098104255555
305,844.0581331736655
306,133.02857545298568
307,874.4343030399558
308,132.7479788827175
309,899.9999999998922
310,143.4793271816224
311,1.000000000005102
312,143.4849947309841
313,29.514137467719596
314,143.504205307856
315,58.05142774923306
316,143.5418246807346
317,86.634573051132
318,143.59841764748785
319,115.28432256505799
320,143.66265911747547
321,144.01578026191473
322,143.7533629060576
323,172.83352910941986
324,143.96496713176086
325,201.73845970718693
326,144.3027584701352
327,230.75185277164923
328,145.1754888530677
329,259.91112247023034
330,146.07816375496532
331,289.08253386761805
332,146.9743642007377
333,318.49276434839186
334,147.79625269989074
335,348.1234268395829
336,149.02866494527888
337,378.04419862682136
338,149.99386258406997
339,408.1178635086612
340,151.2607484895796
341,438.0980272072064
342,152.32852608774218
343,468.3845865248177
344,153.73725989325195
345,498.95936608383255
346,154.76401732229044
347,528.7426765763881
348,156.16829725362757
349,560.0192354549797
350,157.6011875531489
351,590.8590584806666
352,159.15252803297074
353,621.4346564998701
354,160.5517542389553
355,652.9917842570447
356,160.9219751404589
357,684.5916351545799
358,162.4642932099916
359,716.0330523304253
360,163.87742042206432
361,748.0028334503227
362,165.33085928901906
363,779.6439984592155
364,164.9954813765941
365,811.0523666649608
366,164.99145913843924
367,842.5172317225305
368,164.92010922146272
369,872.9328422065374
370,165.1010118655559
371,899.999999999995
372,171.94017749569497
373,1.0000000000043656
374,171.94275338703233
375,29.40311861748905
376,171.95553059065276
377,57.83242070303565
378,171.99254877619765
379,86.31503689470779
380,172.05951898394326
381,114.87835369046792
382,172.0842725369836
383,143.54310192388803
384,172.03558308269385
385,172.30083772930124
386,172.23067008328357
387,201.1185357256775
388,172.12419141829875
389,230.02890832649928
390,173.83162878725093
391,259.28969533049013
392,175.01645257884755
393,288.08532783706187
394,176.22906715908684
395,317.4338118658334
396,177.52015276115637
397,347.06495361080607
398,178.94450332863317
399,376.6924976252188
400,180.2684156165764
401,406.67607192958957
402,181.79138297249168
403,436.5931048584786
404,183.04795699318575
405,466.95854925112417
406,184.56742403061378
407,497.3601913902588
408,185.70360209757416
409,527.5586798468632
410,187.17311581086662
411,558.3633727399304
412,188.6368617864539
413,589.1962016942019
414,190.11657090223656
415,619.9249818086491
416,191.5512652114937
417,651.200448026236
418,192.47125142054162
419,682.8246727460064
420,193.82656750620671
421,714.1715915364508
422,195.27935112912076
423,746.1226265380335
424,196.0177551744561
425,777.9329662334843
426,196.55195080816878
427,809.3381642451005
428,197.12530474992212
429,840.9649647439771
430,197.45989310847844
431,871.4499136950651
432,197.56205920496177
433,900.0000000000688
434,200.3956271994207
435,1.0000000000033487
436,200.38981801420883
437,29.26465165512379
438,200.38144406823946
439,57.55752451487877
440,200.4118741867242
441,85.91090234874433
442,200.56487601141734
443,114.36605430730478
444,200.58287621218383
445,142.97294477604507
446,200.0622525639781
447,171.70528802431286
448,200.81250412127278
449,200.40146101802907
450,202.27970416269497
451,228.86722725668778
452,203.07504428823177
453,257.76096895027774
454,204.61219238033866
455,286.769959118405
456,206.19187844404325
457,315.9533861836988
458,207.7134596350625
459,345.5845993165741
460,209.25208885283735
461,375.23525759660066
462,210.79628167909087
463,405.0472154623621
464,212.32209398981846
465,435.02730667151667
466,213.76266255062032
467,465.31806830323745
468,215.18426721169075
469,495.6601393561245
470,216.48012371022452
471,526.0667014928888
472,217.97195122229587
473,556.592284555748
474,219.4047684422308
475,587.5142872631665
476,220.79163952320613
477,618.4810501196691
478,222.15400101199057
479,649.3559583459322
480,223.0390178028253
481,681.0497686724752
482,224.78758781713
483,712.2429418934771
484,226.11495911908713
485,744.2409720223351
486,227.54647094432335
487,776.3037441093304
488,228.15952326226943
489,807.6019852714005
490,228.61058499532678
491,839.5041427911685
492,228.60181873517914
493,870.0958569705473
494,228.52412915658576
495,899.9999999999542
496,228.86325643312935
497,1.0000000000019251
498,228.83957127838158
499,29.096600422726578
500,228.76667927088982
501,57.2192010026434
502,228.7027077592305
503,85.40007805562334
504,229.21175515138316
505,113.69468754493975
506,229.64611890967453
507,142.2712755629329
508,229.08173739206558
509,170.33391858203217
510,231.01077060131394
511,198.80518589488736
512,232.82793175941697
513,227.34895847743482
514,233.38063236874038
515,256.18737143378667
516,234.99899006530325
517,285.32894246912525
518,236.59272155447886
519,314.45827120846747
520,238.1742416925791
521,344.0631420351689
522,239.74454158417268
523,373.6564076846088
524,241.27060412498707
525,403.5093537686264
526,242.801740160158
527,433.4011131621348
528,244.19370192649782
529,463.5735995000501
530,245.64046884974022
531,493.9742001134062
532,247.10580952189176
533,524.388005414863
534,248.5619314721103
535,554.9775650730053
536,250.02312813489604
537,585.7226335944771
538,251.52802131571713
539,616.6389285691683
540,253.0461775729493
541,647.6182214177993
542,254.326662533863
543,679.1071515237228
544,255.91876066838518
545,710.3223842728002
546,257.30384465510855
547,742.4271639521116
548,258.6759334187889
549,774.4126520255478
550,259.93275325985564
551,806.1050823823118
552,259.9845657802528
553,837.8374788486386
554,260.52873379727146
555,869.5814596576774
556,260.555844508861
557,899.9999999999959
558,257.38054393074947
559,1.0000000000000577
560,257.34090805352787
561,28.901293242856244
562,257.14256312369787
563,56.81978630249489
564,256.39284599632646
565,84.77002812520156
566,257.76474248406686
567,112.72826513621476
568,259.17248062243226
569,140.85006360137288
570,260.317106491657
571,168.85054256687144
572,261.7101336129223
573,197.39294031704858
574,263.21105834217474
575,225.83030502075007
576,263.8446897174839
577,254.68045326495664
578,265.4878715152477
579,283.8194797892568
580,267.1120324887465
581,312.99642921695255
582,268.67366835887594
583,342.46761760996515
584,270.22458830541296
585,372.08753782490584
586,271.7603266940973
587,401.86459286063473
588,273.29160057249305
589,431.7259806390815
590,274.6552777429556
591,461.9005404343496
592,276.1255709675175
593,492.2698750240943
594,277.59900577628997
595,522.638627807493
596,279.11610400724913
597,553.1533056725212
598,280.5397102828165
599,583.9144283770542
600,282.8499955312946
601,614.9039554964747
602,284.4478200740738
603,645.8372468689129
604,285.992217862364
605,677.3776805619633
606,287.2309714847636
607,708.5623099978849
608,288.6426502629096
609,740.5361899631515
610,290.19820370143026
611,772.6624470160509
612,291.843149196273
613,804.4942483603589
614,291.44569916962683
615,836.1532018670472
616,291.1942125027583
617,869.2251640567183
618,293.05459763885347
619,900.0000000007335
620,285.980931955775
621,0.9999999999984396
622,286.0086194228583
623,28.68795550650529
624,286.09645008411746
625,56.387089395159926
626,286.3244770430008
627,84.10178194083433
628,287.32322369103355
629,111.81502513358963
630,288.59181289695374
631,139.51763067711545
632,289.85435136588796
633,167.5068440286147
634,291.3812961513918
635,195.96851873096836
636,292.9500313280773
637,224.30494338734448
638,294.34962268814314
639,253.26284775315312
640,295.91000109104914
641,282.4419626046058
642,297.5202563946918
643,311.52749604304637
644,299.0696357933118
645,340.958647391825
646,300.61280031053934
647,370.46634142588664
648,302.15245242633347
649,400.27727753689794
650,303.67589177771407
651,430.0899787292096
652,305.19929997638576
653,460.14208633084195
654,306.7091231033741
655,490.53385045434254
656,308.2309768419762
657,520.8978909494094
658,309.8915575613936
659,551.4017974502559
660,311.43527001094697
661,582.1510471052012
662,314.26008393762754
663,613.1805798511289
664,315.8278067848769
665,644.2643331397353
666,317.336587374936
667,675.4645497153236
668,318.9371315158191
669,706.9241843168579
670,320.54678921750565
671,738.8119470460207
672,321.97214032088596
673,770.852856383091
674,323.3892935828336
675,802.8946416851546
676,324.7816308760754
677,834.6196662912085
678,326.2228174295247
679,867.200405188263
680,326.4418080745812
681,899.9999999993463
682,314.52327047419425
683,0.999999999997689
684,314.6132827217814
685,28.46289947961097
686,314.90336935906845
687,55.93808235801985
688,315.4741944536202
689,83.43094830180047
690,316.50359377396103
691,110.92796131139215
692,317.9450078416872
693,138.36936723310544
694,319.4736881287424
695,166.31307516044498
696,321.22287852701385
697,194.70249458014985
698,322.89068652730055
699,222.8820129109284
700,324.62723364506024
701,251.90499814590046
702,326.2120057255569
703,280.98449708409237
704,327.783230400829
705,310.00487265930326
706,329.38420516138865
707,339.4502974259576
708,330.9894830416876
709,368.635897096455
710,332.60822872660555
711,398.6982782175524
712,334.31929133199736
713,428.2842505009077
714,335.9255352497647
715,458.5094804325005
716,337.6921319231583
717,488.67952891281215
718,339.320013474458
719,519.2127895157033
720,341.0858568211903
721,549.6728712624737
722,343.3173284461299
723,580.5302529505597
724,345.6209004799069
725,611.4905984627312
726,347.51674064004703
727,642.4578045685419
728,349.15860938616646
729,673.6930683571259
730,350.7248820843186
731,705.1917595580427
732,352.331899536041
733,737.0652285395728
734,353.94169027615527
735,769.1151797561089
736,355.40262815405544
737,801.2492046726921
738,356.79845184814496
739,833.0677672370806
740,357.84900593361994
741,866.0315414145415
742,357.36268449739947
743,899.9999999998772
744,342.8768892044982
745,0.9999999999976078
746,343.00820945656324
747,28.224966439228204
748,343.4159914679881
749,55.47053770132443
750,344.14319691688615
751,82.75576793176498
752,345.2520467207519
753,110.09918867402656
754,346.7600838910864
755,137.53252406130156
756,348.7321372890632
757,165.16999486411055
758,350.0969748705634
759,193.50156963738684
760,352.07202991096347
761,221.60327335962194
762,354.41774967081113
763,250.27447112544655
764,356.1822073378543
765,279.54968233361006
766,357.8513973321052
767,308.39825884480945
768,359.38144476061063
769,337.66787805955727
770,361.35867120697804
771,366.77424060734035
772,363.2079137609336
773,396.6729840375696
774,365.1911975181469
775,426.2445390677359
776,367.149892138884
777,456.25441287705945
778,369.15412951876203
779,486.494880039989
780,371.14683659953147
781,516.9821214028378
782,373.1958915841454
783,547.6245829521794
784,375.35632649645567
785,578.4959441789284
786,377.4762554249127
787,609.5291296345711
788,379.36393253696696
789,640.6892451947892
790,380.95271140462285
791,671.9023666881326
792,382.53804129757486
793,703.1243922772436
794,384.1743140301238
795,735.2587868265805
796,385.7946197481227
797,767.4491348923793
798,386.8782661070992
799,799.6525583276457
800,388.08664550274904
801,831.3837202166663
802,389.35371663065604
803,865.4313968187037
804,391.8153090881225
805,900.0000000002279
806,370.9551820691924
807,0.9999999999978714
808,371.11332151306624
809,27.96543337675807
810,371.5937622000329
811,54.96141857451735
812,372.41212185692217
813,82.01958648693095
814,373.58203181701964
815,109.17615857416139
816,375.088732037972
817,136.48168586931354
818,376.86911258426187
819,164.01956287850652
820,378.6807880987081
821,191.90192022599084
822,380.7402450897738
823,219.97031162163415
824,382.9644621290617
825,248.3860554226386
826,385.0916806523494
827,277.13758625302665
828,387.1800333455895
829,305.99137485668064
830,389.2692867644509
831,335.083128026987
832,391.490914480696
833,364.34921121910355
834,393.7364767824132
835,393.96299978911014
836,396.0283072062349
837,423.72095556822126
838,398.32650658382636
839,453.7576144625816
840,400.6282143194164
841,484.0515379376636
842,402.9145902545021
843,514.5887360717255
844,405.1891668431549
845,545.3363392624857
846,407.43778694262
847,576.291995175891
848,409.57507979456574
849,607.4346000624315
850,411.472709217642
851,638.7938499944422
852,413.0771758617571
853,670.2706733886183
854,414.80382067231983
855,701.4621284971906
856,416.3689255628073
857,733.1614782123936
858,417.9612427981267
859,765.6051589042557
860,419.3938342020031
861,797.9840360381954
862,419.67583704122916
863,829.8607736597263
864,420.3352735190949
865,865.1151526982816
866,421.3056764214185
867,900.0000000002437
868,398.7019435058003
869,0.999999999998253
870,398.88056769251284
871,27.673874029459366
872,399.41728266330483
873,54.387116904610785
874,400.3125346995779
875,81.18024993989013
876,401.5590105672912
877,108.09698488024686
878,403.13051067427
879,135.18727712154842
880,404.97330713679366
881,162.50801459083388
882,407.00496031481583
883,190.10726040615637
884,409.23575867070593
885,217.97323403482054
886,411.6128740518556
887,246.1456368532421
888,414.04201999000173
889,274.61828985090546
890,416.5079187086871
891,303.3350402874724
892,419.0185467212417
893,332.31565784128
894,421.5981312232431
895,361.5596719874033
896,424.2165168430966
897,391.10189652638
898,426.8588487984346
899,420.90520992886366
900,429.4994690345174
901,450.9911252328041
902,432.1185897477381
903,481.35316971981115
904,434.69476504168256
905,511.97477375650413
906,437.20968416648276
907,542.8299879933872
908,439.6360562960398
909,573.8920640624464
910,441.92521178542506
911,605.1129620047674
912,444.0143744561763
913,636.3653619794912
914,445.63230798077836
915,668.3574224701388
916,447.2496320057867
917,699.5463795141086
918,448.72647009804086
919,731.6436889757366
920,450.1489119229872
921,764.1055564888003
922,451.74907011083525
923,796.4884196710547
924,451.56444793243566
925,828.295961107122
926,452.2388542826939
927,864.7774835498822
928,452.70169831996805
929,899.9999999997717
930,426.07424050488345
931,0.9999999999986346
932,426.2724596081426
933,27.34104634839797
934,426.86506956896335
935,53.7290680242781
936,427.8447061483447
937,80.21134994753133
938,429.195340172579
939,106.83587709239609
940,430.8879815685749
941,133.6512917497392
942,432.87973925041854
943,160.70452175204997
944,435.12049195086735
945,188.03298338595764
946,437.57810728259926
947,215.6549386506658
948,440.2070416913007
949,243.59047983901633
950,442.95389173135374
951,271.8431002616122
952,445.7886520591463
953,300.4021147810694
954,448.6957740511851
955,329.27208560544716
956,451.6646772998948
957,358.4575260777952
958,454.67155575485845
959,387.9670990302982
960,457.6912889756205
961,417.7932148599378
962,460.6951010505991
963,447.93516610303055
964,463.65412310512954
965,478.3826951080888
966,466.53945115038323
967,509.11591869364025
968,469.32323141607026
969,540.1067850269076
970,471.9783659549448
971,571.3256625019724
972,474.4851863362386
973,602.7583062358409
974,476.86523667844165
975,634.4902420232986
976,478.1407459476822
977,666.1113564101994
978,479.91636082103463
979,697.7390863766304
980,481.54243490863706
981,729.9775585546083
982,482.54974031491895
983,762.3500309204561
984,484.23176629844386
985,794.7302492206551
986,483.85739119188526
987,826.8454503628851
988,483.3983243261821
989,863.957561728553
990,483.92024095975887
991,900.0000000001303
992,453.03083821104445
993,0.9999999999989672
994,453.25080881620585
995,26.95897480795136
996,453.90699147260074
997,52.97220622069423
998,454.9879218389593
999,79.09333309565493
1000,456.4730374375123
1001,105.37465975277598
1002,458.33187118107054
1003,131.86600581974844
1004,460.52499133241656
1005,158.61249296562036
1006,463.00856011745606
1007,185.6510269468459
1008,465.74086479939047
1009,213.00790502006157
1010,468.6774237603167
1011,240.70292631371333
1012,471.77356856650295
1013,268.7467158267828
1014,474.993361316893
1015,297.143211879671
1016,478.3080435185108
1017,325.897809739383
1018,481.691319769199
1019,355.01559827779414
1020,485.1130216658138
1021,384.5004790218094
1022,488.54036364307206
1023,414.35014986572827
1024,491.93747149572
1025,444.55888975094086
1026,495.26688460071307
1027,475.1127541311551
1028,498.49039247091525
1029,505.9869930876528
1030,501.57116805709666
1031,537.1445733986229
1032,504.4756643088252
1033,568.5351480043277
1034,507.1774480250214
1035,600.0897746668538
1036,509.660921882685
1037,631.686020996986
1038,511.3418264986863
1039,663.0598073841362
1040,513.0449647953596
1041,695.8451197657386
1042,514.6386978974655
1043,728.3417787767893
1044,515.7626215505317
1045,760.6100767363579
1046,517.3638990608889
1047,793.0150225253728
1048,517.1731262659638
1049,825.4151668226283
1050,515.6937173913661
1051,862.8357331909588
1052,514.9330387179114
1053,899.9999999996041
1054,479.5262112507374
1055,0.9999999999992372
1056,479.771778826982
1057,26.520025983959062
1058,480.50365531241107
1059,52.102237527324384
1060,481.7074158271171
1061,77.80737853687442
1062,483.35898331265975
1063,103.69327829279987
1064,485.4252701084098
1065,129.81325546495148
1066,487.86579906846185
1067,156.21431261499333
1068,490.6357581482487
1069,182.93535197733212
1070,493.6893910916589
1071,210.00639441987286
1072,496.9802907661762
1073,237.4497596828854
1074,500.4635348869909
1075,265.28058798290635
1076,504.09848827504925
1077,293.50890609972936
1078,507.848321855484
1079,322.14279664615185
1080,511.6774609772767
1081,351.18884634836104
1082,515.5485228920297
1083,380.65145154635786
1084,519.421006520526
1085,410.53067074515815
1086,523.2507998199592
1087,440.8208233722013
1088,526.9904758056728
1089,471.5069603766647
1090,530.5908003778923
1091,502.56103659939606
1092,534.0036897224975
1093,533.9380953769496
1094,537.1854533560752
1095,565.5726886901357
1096,540.0985278558089
1097,597.3774908404231
1098,542.697752238949
1099,629.2609905169339
1100,544.7862020734872
1101,661.2199774136147
1102,546.6247984004764
1103,694.0967791087771
1104,548.346671689254
1105,726.5781653403926
1106,549.8268811538447
1107,758.8967484821416
1108,550.9974658568318
1109,791.2260545769743
1110,551.24649830946
1111,824.0429198152093
1112,550.7922060750359
1113,861.1740761988865
1114,550.1391750265788
1115,900.0000000001986
1116,505.5066384521772
1117,0.9999999999994533
1118,505.782837773483
1119,26.015888253314348
1120,506.60555242668084
1121,51.103402273111115
1122,507.9573785753593
1123,76.33193535126694
1124,509.81012777268546
1125,101.76651357401045
1126,512.1262585451799
1127,127.46584829548208
1128,514.8610640626878
1129,153.48069568721672
1130,517.9655008900991
1131,179.8527666521015
1132,521.3889989898773
1133,206.61457785059324
1134,525.0813244574123
1135,233.79041395737312
1136,528.9943141123429
1137,261.39777042030715
1138,533.08303420963
1139,289.44944111302834
1140,537.3052496576368
1141,317.9557177729052
1142,541.6194502698509
1143,346.92542235940647
1144,545.982259078833
1145,376.3656909186554
1146,550.3462360697803
1147,406.28041350494135
1148,554.658388972403
1149,436.6676512514926
1150,558.8598549700008
1151,467.51545604206825
1152,562.8874777912994
1153,498.79648810705936
1154,566.6781191154082
1155,530.4616105244301
1156,570.176505111551
1157,562.4317328574133
1158,573.348100583335
1159,594.58260496088
1160,576.2019443942919
1161,626.6947133166067
1162,578.7309737806702
1163,659.46399249059
1164,580.5385875199026
1165,692.315296142541
1166,582.2968998252743
1167,724.8068280083822
1168,584.1990299694862
1169,756.9640262933459
1170,585.460967013024
1171,789.2462424426188
1172,586.5053535222456
1173,822.5400313984007
1174,587.784828525642
1175,859.1301037538858
1176,587.6551571497284
1177,900.0000000000083
1178,530.907986524178
1179,0.9999999999996255
1180,531.2209850613685
1181,25.436665279305796
1182,532.1527823124887
1183,49.95673683385908
1184,533.682224025221
1185,74.64049517765511
1186,535.7755096359493
1187,99.56220479392937
1188,538.3883505254663
1189,124.78768940384914
1190,541.4688448007258
1191,150.37260152546173
1192,544.9607719126441
1193,176.36161689948688
1194,548.8067953374695
1195,202.78873924560696
1196,552.951036027952
1197,229.67870572988426
1198,557.3408752320103
1199,257.0491785464218
1200,561.9276370569241
1201,284.91341299357043
1202,566.6657494734905
1203,313.282827712751
1204,571.5104836221367
1205,342.16870647117196
1206,576.4147706612641
1207,371.5825604500983
1208,581.3257927766473
1209,401.53481893665446
1210,586.1820111335849
1211,432.03166700514714
1212,590.9114738203895
1213,463.0697998440079
1214,595.4325827505276
1215,494.6292979540789
1216,599.6589195741891
1217,526.6653944634219
1218,603.5101311560703
1219,559.1012971605066
1220,606.9307721654283
1221,591.8283550924803
1222,609.9158801708119
1223,624.7349327562888
1224,612.521008176452
1225,657.7371526893959
1226,614.8537920978124
1227,690.541082738601
1228,616.3646980650661
1229,723.0858278373544
1230,618.9337510906048
1231,755.0226246864312
1232,620.1207177752256
1233,787.3809298618575
1234,621.1418963278702
1235,820.8977112715477
1236,621.8216610006018
1237,858.3414117083855
1238,622.1668512372346
1239,899.9999999996819
1240,555.6531022798331
1241,0.9999999999997665
1242,556.0104460693486
1243,24.77000756252682
1244,557.0735019070868
1245,48.63847864244903
1246,558.8159922921392
1247,72.69961084353108
1248,561.1962420462771
1249,97.03944889041345
1250,564.160201772831
1251,121.73274289099432
1252,567.6453207699733
1253,146.8408861931324
1254,571.5848440061558
1255,172.41119989969715
1256,575.9119707239604
1257,198.4777014386566
1258,580.5632868401165
1259,225.0632830340397
1260,585.481002499335
1261,252.18297668393527
1262,590.6135791795499
1263,279.84780473119247
1264,595.9144777985645
1265,308.0685287439999
1266,601.3390877189182
1267,336.8585145108181
1268,606.8402218675977
1269,366.2350208946305
1270,612.3628002268593
1271,396.21833147213675
1272,617.8385111794157
1273,426.8282542946671
1274,623.181509775053
1275,458.07759677919967
1276,628.2866971129534
1277,489.9624900161684
1278,633.0329635740919
1279,522.4500618416828
1280,637.2951240450876
1281,555.4656436248512
1282,640.9700127056128
1283,588.8859148085866
1284,644.0228115468699
1285,622.5529784625387
1286,646.5498597152267
1287,655.9969200651508
1288,648.8659253420057
1289,688.8182314855277
1290,651.1085796916873
1291,721.3078914655943
1292,653.7937947459285
1293,753.2776164654663
1294,655.4832155548006
1295,785.59709682796
1296,657.3876462259805
1297,819.109455452941
1298,660.3693404685642
1299,856.4782487145675
1300,660.9397198125657
1301,899.9999999997624
1302,579.6490115222624
1303,0.9999999999998882
1304,580.0601096068624
1305,24.000130605990698
1306,581.2819707180296
1307,47.11825392591955
1308,583.2811978370445
1309,70.46655935672656
1310,586.0050716811663
1311,94.14616534598186
1312,589.3857221038951
1313,118.24291013153206
1314,593.3454450779583
1315,142.82467793348192
1316,597.8025916279263
1317,167.94062952542134
1318,602.6772985800075
1319,193.62251235428846
1320,607.8962711886162
1321,219.88795102712675
1322,613.395891101459
1323,246.74531079562078
1324,619.1230695257768
1325,274.19945109823266
1326,625.0335196487445
1327,302.2574730575897
1328,631.0874715181867
1329,330.933473378263
1330,637.2431931221561
1331,360.2513689068548
1332,643.4489387483085
1333,390.2449668081246
1334,649.6341335007077
1335,420.9545383783616
1336,655.7008431125746
1337,452.4191462838508
1338,661.5170679915975
1339,484.6638945151969
1340,666.9144955609188
1341,517.6812167331375
1342,671.6957535822831
1343,551.4057544603215
1344,675.6613895895607
1345,585.6847621425252
1346,678.6779347753733
1347,620.2548458936169
1348,680.7135193741466
1349,654.2586155408894
1350,682.9381823519044
1351,687.0654930459565
1352,685.395941389129
1353,719.5690683235581
1354,688.6197001905523
1355,751.4379633977956
1356,690.1947535203153
1357,783.8438761563639
1358,694.4347716470771
1359,817.246840538407
1360,698.8472051673255
1361,855.4242859837362
1362,700.7943117509932
1363,899.9999999999799
1364,602.7830130680596
1365,0.9999999999965762
1366,603.2598508033929
